color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;Milf;Steam;76561198843697862;23;Octane;303;643;2;1;2;4;3;0;0;50;380;51.25;1902;1432;470;17;34;544;289;255;3;15;30.17;37.34;210;272;21;1597;463946;119.68;39.53;124.67;41.18;58.41;19.29;143.4;47.36;139.56;46.09;19.81;6.54;5.81;0.11;54;136.3;155.2;2434;2621;2273;229.87;75.92;72.9;24.08;179.69;59.35;123.07;40.65;122.66;40.51;102.46;33.84;77.64;25.64;0;0
blue;;smoshedpotato;Epic;c1bb92bcc02d4c6daf637d024d9e736d;23;Octane;303;312;1;0;1;5;3;0;0;20;367;56.06;1873;1215;658;20;58;452;234;218;4;19;17.85;48.15;160;801;171;1455;418130;151.79;50.64;112.06;37.39;35.89;11.97;164.3;54.82;117.1;39.07;18.33;6.12;6.75;0.1;66;155.9;133.6;2644;2500;2644;241.42;80.54;58.32;19.46;185.55;61.91;114.18;38.09;130.53;43.55;100.03;33.37;69.18;23.08;0;1
orange;;VENGEANCE;Steam;76561198324550879;23;Octane;303;278;0;0;2;1;9;3;2;0;389;48.65;1901;1449;452;16;40;433;299;134;3;12;47.67;30.39;269;156;7;1517;441476;143.54;47.4;113.46;37.47;45.8;15.13;152.71;50.43;131.43;43.4;18.67;6.17;8.11;0.09;93;151.5;137.6;2271;1960;2515;201.93;66.69;100.87;33.31;190.67;62.97;112.13;37.03;142.54;47.07;99.33;32.8;60.94;20.12;1;0
orange;;italic;Steam;76561198021360335;4284;Fennec;303;196;0;0;1;2;9;3;1;0;436;52.69;2354;1869;485;21;45;820;669;151;7;14;35.11;25.67;441;252;30;1653;481987;113.33;37.44;125.58;41.49;63.79;21.07;169.46;55.98;127.21;42.03;6.03;1.99;4.74;0.11;44;137.2;151.5;2623;2372;2805;198.9;65.71;103.8;34.29;189.48;62.6;113.22;37.4;143.29;47.34;93.82;30.99;65.59;21.67;0;0
