color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;italic;Steam;76561198021360335;4284;Fennec;351;1305;6;0;4;11;7;2;2;54.55;427;48.19;2354;1825;529;25;50;704;478;226;7;21;42.46;40.08;472;678;237;1608;499785;145.27;42.57;130.78;38.32;65.21;19.11;171.25;50.18;154.1;45.16;15.91;4.66;5.57;0.13;44;318.7;318.7;1719;1510;1877;280.2;82.11;61.06;17.89;186.82;54.74;154.45;45.26;139.48;40.87;104.41;30.6;97.37;28.53;1;3
orange;;Sky_flameX;PS4;Sky_flameX;23;Octane;351;867;2;0;5;7;11;6;6;28.57;541;47.57;2977;2421;556;31;52;375;240;135;3;12;66.14;38.93;903;688;59;1683;529807;123.43;35.73;143.59;41.57;78.41;22.7;183.75;53.19;152.03;44.01;9.65;2.79;5.44;0.08;72;318.7;318.7;2065;1516;2566;236.03;68.33;109.4;31.67;228.17;66.05;117.26;33.95;163.96;47.47;120.19;34.79;61.28;17.74;3;1
