color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;DSinfinity;Steam;76561198080302493;4284;Fennec;119;141;0;0;1;0;7;1;1;0;387;47.77;705;527;178;6;16;12;0;12;0;1;12.16;12.4;67;80;0;1379;154904;66.11;56.91;38.13;32.82;11.93;10.27;62.62;53.9;52.89;45.52;0.67;0.58;2.3;0.13;18;112.7;112.7;2166;1277;2548;68.31;58.8;47.86;41.2;101.4;87.29;14.77;12.71;88.73;76.38;20.17;17.36;7.27;6.26;0;1
orange;;italic;Steam;76561198021360335;23;Octane;119;296;1;0;0;7;0;0;0;14.29;598;52.78;1156;1014;142;13;13;739;609;130;8;12;14.97;25.03;196;274;178;1618;187087;47.21;39.45;49.82;41.63;22.63;18.91;50.74;42.4;56.22;46.98;12.71;10.62;2.13;0.18;12;112.7;112.7;1289;1028;1696;94.24;78.75;25.43;21.25;30.65;25.61;89.02;74.39;18.78;15.69;30.57;25.55;70.32;58.76;1;0
