color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;italic;Steam;76561198021360335;23;Octane;392;1035;5;0;4;7;10;4;2;71.43;351;52.2;2230;1661;569;23;49;391;284;107;4;9;49.46;37.38;115;517;115;1525;540398;191.54;48.88;147.82;37.72;52.49;13.4;227.54;58.07;137.97;35.21;26.32;6.72;5.94;0.15;39;196.3;161.2;2668;2568;2766;285.39;72.83;106.45;27.17;281.43;71.82;110.41;28.18;215.56;55.01;114.04;29.1;62.24;15.88;0;0
blue;;Zacurious;Epic;36881d38500141b8ab01451c5f552dea;23;Octane;392;554;0;4;1;4;10;4;2;0;339;50.4;2343;1641;702;20;63;533;319;214;4;20;16.21;37.61;227;367;83;1535;543133;182.82;46.65;166.12;42.39;42.93;10.96;249.39;63.64;127.1;32.43;15.39;3.93;3.44;0.14;25;160.1;195.3;2497;2376;2652;275.54;70.31;116.33;29.69;265.75;67.82;126.12;32.18;202.23;51.61;110.62;28.23;79.02;20.16;1;0
orange;;Aeezay;Steam;76561198174284417;4284;Fennec;392;690;1;2;6;3;11;5;2;33.33;414;45.27;2488;1678;810;19;70;560;321;239;4;21;65.25;16.42;382;221;78;1663;588673;152.91;39.12;142.39;36.43;95.61;24.46;202.22;51.73;173.32;44.34;15.36;3.93;7.18;0.07;100;165.3;191.9;2552;2330;2743;289.42;74.04;101.48;25.96;227.73;58.26;163.18;41.74;171.41;43.85;118.16;30.23;101.33;25.92;0;0
orange;;TrashMcQueen;Steam;76561198034607539;23;Octane;392;577;3;0;0;7;11;5;3;42.86;341;63.47;2310;1721;589;26;54;773;597;176;10;16;10.75;54.04;136;904;403;1519;534332;194.94;50.14;143.57;36.93;50.28;12.93;202.01;51.96;166.34;42.78;20.44;5.26;6.85;0.12;59;194.1;164.4;2613;2470;2734;290.05;74.6;98.74;25.4;230.76;59.35;158.03;40.65;173.85;44.72;115.15;29.62;99.79;25.67;0;1
